Symbol,Name,Sector,Industry,Summary Quote
SGY,Stone Energy Corporation,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/sgy
EDF,Stone Harbor Emerging Markets Income Fund,n/a,n/a,http://www.nasdaq.com/symbol/edf
EDI,Stone Harbor Emerging Markets Total Income Fund,n/a,n/a,http://www.nasdaq.com/symbol/edi
SGM,Stonegate Mortgage Corporation,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/sgm
STON,StoneMor Partners L.P.,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/ston
SRI,"Stoneridge, Inc.",Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sri
STOR,STORE Capital Corporation,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/stor
GJH,STRATS Trust,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjh
GJO,STRATS Trust,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjo
GJS,STRATS Trust,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjs
SYK,Stryker Corporation,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/syk
RGR,"Sturm, Ruger & Company, Inc.",Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/rgr
SPH,"Suburban Propane Partners, L.P.",Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/sph
SCNB,Suffolk Bancorp,Finance,Major Banks,http://www.nasdaq.com/symbol/scnb
SMFG,Sumitomo Mitsui Financial Group Inc,Finance,Commercial Banks,http://www.nasdaq.com/symbol/smfg
INN,"Summit Hotel Properties, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/inn
INN^B,"Summit Hotel Properties, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/inn^b
INN^C,"Summit Hotel Properties, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/inn^c
INN^D,"Summit Hotel Properties, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/inn^d
SUM,"Summit Materials, Inc.",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/sum
SMLP,"Summit Midstream Partners, LP",Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/smlp
SUI,"Sun Communities, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sui
SUI^A,"Sun Communities, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/sui^a
SLF,Sun Life Financial Inc.,Finance,Life Insurance,http://www.nasdaq.com/symbol/slf
SXCP,"SunCoke Energy Partners, L.P.",Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxcp
SXC,"SunCoke Energy, Inc.",Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/sxc
SU,Suncor Energy  Inc.,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/su
SXL,Sunoco Logistics Partners LP,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/sxl
SUN,Sunoco LP,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/sun
SHO,"Sunstone Hotel Investors, Inc.",Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sho
SHO^E,"Sunstone Hotel Investors, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/sho^e
SHO^F,"Sunstone Hotel Investors, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/sho^f
STI,"SunTrust Banks, Inc.",Finance,Major Banks,http://www.nasdaq.com/symbol/sti
STI.WS.A,"SunTrust Banks, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.a
STI.WS.B,"SunTrust Banks, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/sti.ws.b
STI^A,"SunTrust Banks, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/sti^a
STI^E,"SunTrust Banks, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/sti^e
SPN,"Superior Energy Services, Inc.",Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/spn
SUP,"Superior Industries International, Inc.",Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/sup
SVU,SuperValu Inc.,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/svu
SLD,Sutherland Asset Management Corporation,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sld
SWFT,Swift Transportation Company,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/swft
SWZ,"Swiss Helvetia Fund, Inc. (The)",n/a,n/a,http://www.nasdaq.com/symbol/swz
SYF,Synchrony Financial,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/syf
SYT,Syngenta AG,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/syt
SNX,Synnex Corporation,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/snx
SNV,Synovus Financial Corp.,Finance,Major Banks,http://www.nasdaq.com/symbol/snv
SNV^C,Synovus Financial Corp.,n/a,n/a,http://www.nasdaq.com/symbol/snv^c
GJP,"Synthetic Fixed-Income Securities, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/gjp
GJR,"Synthetic Fixed-Income Securities, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/gjr
GJT,"Synthetic Fixed-Income Securities, Inc.",Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjt
GJV,"Synthetic Fixed-Income Securities, Inc.",Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/gjv
SYY,Sysco Corporation,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/syy
SYX,Systemax Inc.,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/syx
DATA,"Tableau Software, Inc.",Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/data
TAHO,"Tahoe Resources, Inc.",Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/taho
TLRD,"Tailored Brands, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlrd
TWN,"Taiwan Fund, Inc. (The)",n/a,n/a,http://www.nasdaq.com/symbol/twn
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsm
XRS,TAL Education Group,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/xrs
TLN,Talen Energy Corporation,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tln
TEGP,"Tallgrass Energy GP, LP",Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tegp
TEP,"Tallgrass Energy Partners, LP",Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tep
SKT,"Tanger Factory Outlet Centers, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/skt
NGLS^A,Targa Resources Partners LP,n/a,n/a,http://www.nasdaq.com/symbol/ngls^a
TRGP,"Targa Resources, Inc.",Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trgp
TGT,Target Corporation,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tgt
TARO,Taro Pharmaceutical Industries Ltd.,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/taro
TTM,Tata Motors Ltd,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/ttm
TCO,"Taubman Centers, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tco
TCO^J,"Taubman Centers, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/tco^j
TCO^K,"Taubman Centers, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/tco^k
TMHC,Taylor Morrison Home Corporation,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tmhc
TCP,"TC PipeLines, LP",Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tcp
TCB,TCF Financial Corporation,Finance,Major Banks,http://www.nasdaq.com/symbol/tcb
TCB.WS,TCF Financial Corporation,n/a,n/a,http://www.nasdaq.com/symbol/tcb.ws
TCB^B,TCF Financial Corporation,n/a,n/a,http://www.nasdaq.com/symbol/tcb^b
TCB^C,TCF Financial Corporation,n/a,n/a,http://www.nasdaq.com/symbol/tcb^c
TSI,"TCW Strategic Income Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/tsi
TEL,TE Connectivity Ltd.,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tel
TMH,"Team Health Holdings, Inc.",Technology,Professional Services,http://www.nasdaq.com/symbol/tmh
TISI,"Team, Inc.",Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tisi
TCK,Teck Resources Ltd,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/tck
TK,Teekay Corporation,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tk
TGP,Teekay LNG Partners L.P.,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tgp
TGP^A,Teekay LNG Partners L.P.,n/a,n/a,http://www.nasdaq.com/symbol/tgp^a
TOO,Teekay Offshore Partners L.P.,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/too
TOO^A,Teekay Offshore Partners L.P.,n/a,n/a,http://www.nasdaq.com/symbol/too^a
TOO^B,Teekay Offshore Partners L.P.,n/a,n/a,http://www.nasdaq.com/symbol/too^b
TNK,Teekay Tankers Ltd.,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tnk
GCI,TEGNA Inc.,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/gci
TGNA,TEGNA Inc.,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tgna
TRC,Tejon Ranch Co,Finance,Real Estate,http://www.nasdaq.com/symbol/trc
HQH,Tekla Healthcare Investors,n/a,n/a,http://www.nasdaq.com/symbol/hqh
THQ,Tekla Healthcare Opportunies Fund,n/a,n/a,http://www.nasdaq.com/symbol/thq
HQL,Tekla Life Sciences Investors,n/a,n/a,http://www.nasdaq.com/symbol/hql
THW,Tekla World Healthcare Fund,n/a,n/a,http://www.nasdaq.com/symbol/thw
TDOC,"Teladoc, Inc.",Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/tdoc
TEO,Telecom Argentina Stet - France Telecom S.A.,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/teo
TI,Telecom Italia S.P.A.,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/ti
TI.A,Telecom Italia S.P.A.,n/a,n/a,http://www.nasdaq.com/symbol/ti.a
TDY,Teledyne Technologies Incorporated,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tdy
TFX,Teleflex Incorporated,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tfx
VIV,Telefonica Brasil S.A.,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/viv
TEF,Telefonica SA,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tef
TDA,"Telephone and Data Systems, Inc.",Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tda
TDE,"Telephone and Data Systems, Inc.",Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tde
TDI,"Telephone and Data Systems, Inc.",Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdi
TDJ,"Telephone and Data Systems, Inc.",Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tdj
TDS,"Telephone and Data Systems, Inc.",Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tds
TU,TELUS Corporation,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tu
TDF,"Templeton Dragon Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/tdf
EMF,Templeton Emerging Markets Fund,n/a,n/a,http://www.nasdaq.com/symbol/emf
TEI,"Templeton Emerging Markets Income Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/tei
GIM,"Templeton Global Income Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/gim
TPX,"Tempur Sealy International, Inc.",Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/tpx
TS,Tenaris S.A.,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/ts
THC,Tenet Healthcare Corporation,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/thc
TNC,Tennant Company,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnc
TEN,Tenneco Inc.,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ten
TVC,Tennessee Valley Authority,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tvc
TVE,Tennessee Valley Authority,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tve
TDC,Teradata Corporation,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/tdc
TER,"Teradyne, Inc.",Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ter
TEX,Terex Corporation,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/tex
TX,Ternium S.A.,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tx
TNH,"Terra Nitrogen Company, L.P.",Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/tnh
TRNO,Terreno Realty Corporation,Finance,Real Estate,http://www.nasdaq.com/symbol/trno
TRNO^A,Terreno Realty Corporation,n/a,n/a,http://www.nasdaq.com/symbol/trno^a
TSO,Tesoro Corporation,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/tso
TLLP,Tesoro Logistics LP,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tllp
TTI,"Tetra Technologies, Inc.",Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tti
TEVA,Teva Pharmaceutical Industries Limited,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/teva
TPL,Texas Pacific Land Trust,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tpl
TGH,Textainer Group Holdings Limited,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/tgh
TXT,Textron Inc.,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/txt
TTF,"Thai Fund, Inc. (The)",n/a,n/a,http://www.nasdaq.com/symbol/ttf
AES,The AES Corporation,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes
AES^C,The AES Corporation,Basic Industries,Electric Utilities: Central,http://www.nasdaq.com/symbol/aes^c
BX,The Blackstone Group L.P.,Finance,Investment Managers,http://www.nasdaq.com/symbol/bx
SCHW,The Charles Schwab Corporation,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/schw
SCHW^B,The Charles Schwab Corporation,n/a,n/a,http://www.nasdaq.com/symbol/schw^b
SCHW^C,The Charles Schwab Corporation,n/a,n/a,http://www.nasdaq.com/symbol/schw^c
SCHW^D,The Charles Schwab Corporation,n/a,n/a,http://www.nasdaq.com/symbol/schw^d
SRV,The Cushing MLP Total Return Fund,n/a,n/a,http://www.nasdaq.com/symbol/srv
GRX,The Gabelli Healthcare & Wellness Trust,n/a,n/a,http://www.nasdaq.com/symbol/grx
GRX^A,The Gabelli Healthcare & Wellness Trust,n/a,n/a,http://www.nasdaq.com/symbol/grx^a
GRX^B,The Gabelli Healthcare & Wellness Trust,n/a,n/a,http://www.nasdaq.com/symbol/grx^b
GDL,The GDL Fund,n/a,n/a,http://www.nasdaq.com/symbol/gdl
GDL^B,The GDL Fund,n/a,n/a,http://www.nasdaq.com/symbol/gdl^b
THG,"The Hanover Insurance Group, Inc.",Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thg
THGA,"The Hanover Insurance Group, Inc.",Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/thga
RUBI,"The Rubicon Project, Inc.",Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rubi
TRV,"The Travelers Companies, Inc.",Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/trv
TMO,Thermo Fisher Scientific Inc,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tmo
THR,"Thermon Group Holdings, Inc.",Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/thr
TPRE,Third Point Reinsurance Ltd.,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/tpre
TSLF,THL Credit Senior Loan Fund,n/a,n/a,http://www.nasdaq.com/symbol/tslf
TCRX,"THL Credit, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/tcrx
TCRZ,"THL Credit, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/tcrz
TRI,Thomson Reuters Corp,Consumer Services,Publishing,http://www.nasdaq.com/symbol/tri
THO,"Thor Industries, Inc.",Consumer Non-Durables,Homebuilding,http://www.nasdaq.com/symbol/tho
TDW,Tidewater Inc.,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/tdw
TIER,"TIER REIT, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tier
TIF,Tiffany & Co.,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/tif
TLYS,"Tilly&#39;s, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlys
TSU,TIM Participacoes S.A.,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tsu
TIME,Time Inc.,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/time
TWX,Time Warner Inc.,Consumer Services,Television Services,http://www.nasdaq.com/symbol/twx
TKR,Timken Company (The),Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/tkr
TMST,Timken Steel Corporation,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/tmst
TWI,"Titan International, Inc.",Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/twi
TJX,"TJX Companies, Inc. (The)",Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tjx
TOL,Toll Brothers Inc.,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tol
TR,"Tootsie Roll Industries, Inc.",Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/tr
BLD,TopBuild Corp.,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/bld
TMK,Torchmark Corporation,Finance,Life Insurance,http://www.nasdaq.com/symbol/tmk
TMK^B,Torchmark Corporation,n/a,n/a,http://www.nasdaq.com/symbol/tmk^b
TMK^C,Torchmark Corporation,n/a,n/a,http://www.nasdaq.com/symbol/tmk^c
TTC,Toro Company (The),Capital Goods,Tools/Hardware,http://www.nasdaq.com/symbol/ttc
TD,Toronto Dominion Bank (The),Finance,Commercial Banks,http://www.nasdaq.com/symbol/td
NDP,"Tortoise Energy Independence Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/ndp
TYG,Tortoise Energy Infrastructure Corporation,n/a,n/a,http://www.nasdaq.com/symbol/tyg
NTG,"Tortoise MLP Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/ntg
TTP,"Tortoise Pipeline & Energy Fund, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/ttp
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",n/a,n/a,http://www.nasdaq.com/symbol/tpz
TSS,"Total System Services, Inc.",Miscellaneous,Business Services,http://www.nasdaq.com/symbol/tss
TOT,"TotalFinaElf, S.A.",Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tot
TOWR,"Tower International, Inc.",Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/towr
TSQ,"Townsquare Media, Inc.",Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/tsq
TM,Toyota Motor Corp Ltd Ord,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tm
TSLX,"TPG Specialty Lending, Inc.",n/a,n/a,http://www.nasdaq.com/symbol/tslx
TAC,TransAlta Corporation,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/tac
TRP,TransCanada Corporation,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trp
TCI,"Transcontinental Realty Investors, Inc.",Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tci
TDG,Transdigm Group Incorporated,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/tdg
TLP,TransMontaigne Partners L.P.,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/tlp
RIG,Transocean Ltd.,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rig
RIGP,Transocean Partners LLC,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rigp
TGS,Transportadora De Gas Sa Ord B,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/tgs
TRU,TransUnion,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tru
